WBID,WATER_BODY,11,21,22,23,24,31,41,42,43,52,71,81,82,90,95,Waterbody_,Watershed_
7321,Sims Valley Community Lake,185.0,102.1,16.0,2.0,,,1397.1,13.7,76.3,24.9,2.1,903.0,,1.0,4.0,266436.45,3857332.28
7299,Council Bluff Lake,1763.5,205.8,8.1,0.2,,0.1,18823.8,429.8,2793.6,86.0,1741.0,264.2,,2.0,48.0,2780444.01,37686359.56
7332,Lake Killarney,645.9,6159.7,2973.2,1150.0,243.0,175.0,112124.4,711.6,2302.9,347.9,1101.0,19066.3,,527.0,39.0,394119.33,211941116.34
7091,Lake Lotawana,2121.7,1956.2,2512.1,878.6,148.6,739.2,3115.5,,38.0,14.0,382.0,6535.2,4236.0,16.0,72.1,3262839.79,33905509.18
7092,Tarsney Lake,64.7,240.1,198.7,15.5,2.0,,743.3,,13.0,7.0,8.7,612.3,126.7,7.0,1.0,118358.29,3039670.83
7100,Lakewood Lakes,1037.8,1803.7,2756.4,1663.0,487.7,2.0,875.2,,20.7,67.0,32.6,1497.3,62.8,,1.0,1870043.69,15374098.44
7101,Lake Jacomo,5362.6,8442.5,14161.6,8940.4,1685.7,77.0,11390.8,22.0,189.0,48.0,114.5,10842.6,4110.6,36.0,49.3,6696384.87,97545227.38
7102,Prairie Lee Lake,729.2,4005.9,7137.1,4398.6,492.9,26.0,893.9,,10.0,10.0,44.0,3865.5,871.9,24.0,1.0,964329.70,33516833.47
7103,Lake Tapawingo,344.2,1379.3,2462.1,926.9,128.3,,110.0,,,3.0,,315.9,,,,555750.03,8466580.93
7358,Blue Springs Lake,8765.7,11506.0,19605.8,11951.0,2171.0,123.6,20997.0,22.0,432.0,76.0,278.6,14228.9,5011.9,50.0,87.0,4312821.55,142057544.70
7355,Kellogg Lake,97.6,205.6,192.9,55.9,12.0,13.0,820.8,,8.0,,10.3,1458.6,140.1,202.4,,142911.30,4572142.51
7257,Lake Loraine,190.1,266.9,185.8,128.3,13.7,106.4,2746.2,10.0,439.7,23.3,91.9,112.6,,,2.0,273188.03,6322104.44
7258,Lake Wauwanoka,388.0,589.8,368.2,184.2,35.0,,3604.3,82.0,613.6,18.0,20.4,68.6,,2.0,3.0,611517.83,8733410.65
7259,Lake Briarwood,326.9,325.8,166.4,41.1,,4.0,1587.7,78.0,447.7,15.0,21.0,491.8,,5.6,3.0,424070.98,5124838.58
7260,Summerset & Fisherman's Lakes,376.6,603.5,254.6,45.3,3.7,0.4,1145.3,69.3,377.8,31.8,16.9,215.9,,,15.0,436737.14,4592706.68
7261,Sunrise Lake,142.0,212.2,75.9,17.8,5.1,,1409.2,49.4,233.2,,12.5,1041.8,,1.0,1.4,140364.09,4652546.84
7262,Valle Lake,315.9,406.9,191.7,31.0,3.3,,4923.4,243.0,456.5,15.0,13.0,1097.5,47.9,7.0,14.0,274456.18,11285711.24
7290,Cedar Hill Lake Number 1,65.0,217.2,132.6,5.0,,,744.0,8.8,241.3,,,11.0,,,,68260.91,2087567.95
7305,Cole Lake,158.2,138.2,43.4,1.0,1.0,,1504.3,17.0,178.0,10.0,8.0,716.7,,2.0,3.0,260237.60,4039579.49
7306,Raintree Plantation Lake,515.5,1054.3,664.8,108.5,12.2,1.0,899.5,15.9,106.7,1.0,11.0,20.4,,,5.0,742586.20,4994186.96
7307,Lake Tishomingo,566.8,662.4,360.0,35.7,5.1,0.0,3155.7,547.5,1455.6,46.6,69.2,1092.7,14.0,1.0,5.0,787146.66,11738502.59
7308,Lake Montowese,165.5,325.9,223.4,124.5,9.0,1.0,1296.1,30.9,456.2,2.0,4.9,15.0,,,,247421.01,3901018.75
7310,Fon-Du-Lac Reservoir,110.3,193.4,451.7,172.1,2.0,3.0,209.1,1.0,168.2,,1.5,54.9,,,0.9,160000.21,2012510.05
7464,Clear Lake,191.2,457.3,159.2,20.3,5.1,,2267.1,63.0,291.6,4.0,14.0,1263.0,,3.0,5.0,81582.69,6894145.11
7497,Cedar Hill Lake Number 2,38.6,74.3,35.0,2.1,,,554.8,22.0,267.3,1.0,6.0,53.9,,,,64263.69,1544788.33
7554,Cedar Hill Lake Number 3,5.8,35.9,9.2,3.0,,,66.5,,15.5,,,,,,,11279.82,199143.62
7024,Henry Sever Lake,670.0,144.6,137.8,14.0,,,2409.0,6.0,21.0,11.0,142.0,1628.6,3888.3,24.5,14.0,1054978.88,13997887.56
7028,Hurdland Severs Lake,63.5,104.0,23.8,3.0,1.0,,115.4,3.5,37.6,,2.0,541.5,843.8,5.4,4.0,93123.49,2693408.04
7002,Wakonda Lake,1380.0,1933.9,1485.9,577.5,33.0,107.6,13078.8,28.0,714.6,426.3,614.4,19890.1,56517.3,475.4,157.9,551741.11,149838985.65
7416,Agate Lake,2340.3,1983.2,1645.5,661.4,45.0,153.0,13135.8,28.0,714.6,426.3,614.4,19929.2,63377.4,600.5,252.3,1455446.47,162866890.97
7432,Jasper Lake,224.6,138.0,261.0,108.1,33.2,16.5,1170.7,,82.4,15.0,134.1,1988.7,2605.1,2.0,41.5,298889.89,10484397.51
7049,Lake Lincoln,174.1,205.4,45.5,3.4,,,2147.0,,29.2,,41.5,127.4,,,1.0,345088.97,4144487.19
7137,Walt Disney Lake,71.9,85.4,110.9,32.6,2.0,,7.8,,,,3.0,58.4,50.5,1.0,0.3,112120.31,645595.12
7142,Pershing St. Park Lakes,20.6,2.5,0.8,,,,3.9,,,,4.1,16.5,,15.3,2.7,53946.54,101314.48
7148,Roach Lake,437.0,75.6,69.2,7.0,1.0,2.0,291.3,,84.7,,69.1,914.9,1367.1,104.6,77.0,729817.44,5332041.11
7443,Pike Lake,75.0,,,,,6.9,933.8,,96.7,23.0,29.5,109.0,0.2,8.0,2.9,118398.62,1970367.89
7650,Santa Fe Lake,114.6,65.5,170.4,32.7,3.5,,181.7,,20.3,,11.0,570.0,87.0,19.0,4.0,202077.68,1967342.76
7329,Nims Lake,1025.3,233.2,59.7,4.0,,22.0,9659.1,207.1,933.9,128.9,20.3,1327.1,,7.0,10.0,1624345.26,19623518.04
7131,Lake Marie,204.4,311.4,228.9,24.3,,19.0,280.6,9.0,52.1,,21.5,332.4,,,30.0,352525.56,2358547.78
7035,Lake Tom Sawyer,15.7,1.5,4.3,0.2,,,40.2,,1.5,,,2.2,,,,28203.44,99272.12
7249,Pinnacle Lake,642.3,299.5,159.9,34.9,5.0,4.1,7067.0,36.0,380.6,37.7,58.9,2182.1,454.0,5.0,2.0,765586.53,16894877.31
7269,Parker Lake #1,57.3,190.9,46.0,2.0,,,929.3,68.0,76.0,,15.8,0.9,,,1.0,113249.74,1997489.59
7270,Parker Lake No. 2,126.9,348.2,57.4,3.3,,8.8,1772.2,79.0,134.9,,17.8,59.1,,,1.0,125105.92,3755638.30
7286,Seven Springs Lake,76.7,160.1,9.1,2.0,,,2745.2,11.9,46.0,30.3,15.3,110.8,,,1.0,114877.54,4636230.73
7071,Weatherby Lake,756.2,2389.7,3501.9,2443.4,523.8,21.0,1437.8,,18.6,40.0,129.0,1284.9,374.3,,2.0,1251687.25,19420179.99
7072,Waukomis Lake,288.0,881.2,1608.7,1389.8,503.3,,691.8,,0.3,4.0,16.0,43.3,57.0,,,513385.36,8237280.10
7073,Houston Lake,27.2,965.1,1296.5,758.1,55.1,1.0,277.4,,0.0,,,136.9,,,,110893.66,5278459.78
7083,Ray County Community Lake,104.1,24.5,66.1,12.0,,,154.9,,1.2,31.0,8.0,793.4,324.5,3.0,20.0,154962.26,2323003.59
7084,Sunshine Lake,2238.1,770.1,950.1,202.4,12.0,8.0,6279.6,,25.0,62.3,218.6,8359.2,29979.3,272.2,856.2,3358246.50,75411022.08
7085,Crystal Lake,576.0,2159.4,2470.8,388.0,54.8,5.0,11427.1,3.0,87.0,117.0,177.9,21239.2,5404.6,196.0,27.0,664974.59,66906331.03
7323,Ripley Lake,74.8,48.9,,,,,421.0,16.2,29.6,,2.0,,,,1.0,110293.71,831726.82
7324,Fourche Lake,179.5,543.9,68.6,3.3,,,17562.4,1479.4,874.8,66.1,57.1,2004.5,,9.0,4.2,299978.23,32017464.03
7095,Van Meter St. Park Lake,33.3,,,,,,347.3,,,,,78.7,48.9,,,45935.43,764494.44
7011,Ella Ewing Community Lake,42.5,3.0,1.2,,,,148.6,,0.8,,,98.1,622.7,,4.0,80348.55,1428707.30
7054,Lake St. Louis,3434.0,10595.8,15548.8,13617.0,4170.7,316.9,32916.1,565.6,11271.6,409.5,1455.3,27817.2,29290.4,828.0,170.8,2963703.82,226120654.21
7055,Lake Sainte Louise,292.4,327.8,1063.1,627.4,126.2,,114.3,,63.5,,2.0,11.5,,3.0,25.5,476783.95,3943054.41
7246,Callaway Lake,824.1,1161.4,701.7,147.5,12.0,7.8,15213.8,57.4,1424.0,44.1,223.5,6378.7,8992.5,68.0,1.0,899079.51,52172895.73
7233,Schell Lake,2341.8,1398.2,420.6,234.7,24.2,7.0,4389.5,5.0,159.0,245.0,129.0,15350.1,10722.0,2052.6,2150.6,2426281.17,57528238.38
7234,Atkinson Lake,1900.3,447.5,44.2,31.0,6.0,2.0,1921.7,,88.9,17.5,16.1,2670.5,6571.6,147.3,48.6,2834351.78,20193099.15
7297,Lac Capri,521.7,421.8,182.9,31.2,0.5,3.0,483.1,,7.0,0.4,3.9,10.9,,3.0,4.4,708449.39,2424503.92
7301,Monsanto Lake,83.5,12.4,,1.6,,4.4,1798.9,66.5,65.3,,,,,,,118146.48,2936030.72
7302,Cedar Lake,177.8,429.2,171.4,38.5,0.1,10.1,754.5,90.7,1131.6,21.0,90.1,2115.1,,,,285187.78,7281675.10
7304,Lake Timberline,238.1,953.4,113.1,21.5,1.1,,3624.6,145.6,179.3,,102.3,163.0,,3.0,,253390.48,8052637.80
7499,Pim Lake,22.5,77.9,8.0,9.2,1.0,14.0,1123.8,,,,14.0,1.8,,,,45256.74,1837694.32
7605,Lac Carmel,251.2,332.9,152.2,15.0,,,842.6,,23.5,,16.7,22.3,,1.5,,360082.27,2401661.81
7607,Lac Bergerac,55.9,163.7,80.0,15.2,0.4,,201.4,,,,3.0,1.0,,3.0,2.1,46201.00,761753.73
7608,Lac Michel,28.1,9.5,4.6,0.4,,,20.4,,,,,,,0.8,,46446.29,92321.83
7609,Lac Darcie,10.0,57.6,14.9,1.4,,,82.4,,,,,,,,,26898.53,240825.70
7610,Lac Bourbon,24.7,62.5,29.8,1.7,,,137.9,,2.0,,1.0,3.6,,,,43269.67,381844.95
7611,Lac Renee,12.1,1.8,0.1,,,,9.4,,,,,,,,,28110.96,33907.98
7612,Lac Veron,12.5,35.0,14.3,,,,63.2,,,,2.0,2.8,,,,19766.59,188197.87
7613,Lac Tiffany,13.0,47.5,2.3,,,,74.4,,,1.9,2.0,,,,,27484.92,204299.93
7614,Lac Marseilles,232.9,556.9,191.5,24.1,,2.0,574.9,17.1,186.9,,,11.1,,2.0,2.0,309575.00,2607824.94
7615,Lac Catalina,19.7,83.6,46.0,1.0,,,159.1,,3.3,,2.0,9.0,,,,31937.46,468599.00
7616,Lac Benet Lake,22.1,50.5,24.5,1.7,,,94.9,,,,,,,,,42888.25,280340.97
7617,Lac Lafitte,156.5,236.2,140.2,26.7,3.0,2.0,1339.7,94.9,401.9,,3.3,5.0,,3.0,,234174.11,3492808.55
7618,Lac Calista,13.3,63.1,31.7,5.9,1.0,,272.7,11.2,84.9,,,,,,,29316.12,700533.34
7265,Goose Creek Lake,1205.3,3124.3,860.7,316.3,20.0,27.6,9674.9,619.1,1006.3,76.3,46.0,4278.6,,4.0,3.0,2056316.55,30850662.73
7266,Lake Wanda Lee,856.2,2264.5,826.0,185.9,10.9,121.3,33045.1,3819.4,9820.7,253.9,420.2,12651.2,18.4,17.0,10.7,632646.65,93120744.77
7481,Lake Ski,370.7,422.2,88.9,12.2,,4.0,13503.5,101.2,688.5,153.1,44.3,354.1,,5.0,10.4,416749.37,22833692.01
7482,Lake Ocie,259.7,1067.3,453.5,112.1,5.9,5.3,14302.3,1160.7,3700.4,99.0,194.3,7543.7,,8.0,4.0,400661.96,41854054.28
7145,Sears Community Lake,69.4,1.8,2.0,1.0,,,575.7,,38.9,,3.1,222.1,,0.5,1.0,223237.77,1416697.32
7239,Austin Community Lake,74.0,70.1,41.4,9.0,,,221.5,13.8,35.5,48.2,6.0,620.3,,,,134268.33,1618193.57
7245,Roby Lake,26.2,,,,,,33.1,,0.0,,,,,,1.0,65542.01,86405.68
7247,Lake Sherwood,726.1,1490.5,504.9,91.1,3.0,21.7,7469.2,10.4,256.7,20.0,18.2,1134.3,960.8,13.0,11.0,1129085.53,18827290.06
7248,Lake Lucern,339.3,451.1,134.5,18.3,2.0,10.4,2602.2,59.4,679.2,3.0,32.3,960.9,256.6,10.0,3.0,284955.69,8251721.76
7489,Alpine Lake,1429.0,1068.3,230.8,57.7,1.0,41.6,6015.2,97.6,592.5,,98.3,932.1,107.6,,14.0,1550430.65,15847729.08
7492,Lake Innsbrook,585.2,891.7,202.5,20.8,4.0,11.0,5344.9,258.4,1059.6,15.0,137.8,1185.0,373.9,15.0,11.0,245495.02,15005078.83
7291,Parole Lake,19.9,236.3,3.5,1.0,,,1582.8,884.0,424.7,,139.9,1.0,,23.9,12.6,286961.57,4815654.39
7292,Lane Lake,43.4,154.7,,,,,1575.4,53.0,102.7,,6.0,,,,,58696.31,2800822.92
7294,Sunnen Lake,1007.1,2861.4,509.4,108.9,8.0,24.8,51161.8,4810.2,6241.3,1232.2,826.2,5614.8,,32.3,10.4,1342504.28,107782279.77
7295,Elsie Lake,80.0,311.7,18.3,3.5,,,4889.3,372.8,372.3,549.5,154.4,651.0,,1.0,3.0,109877.18,10718817.77
7298,Potosi Lake,120.1,317.0,140.0,11.4,,1.0,1277.3,,19.3,179.6,41.2,622.6,,9.0,5.2,161841.08,3971857.06
7300,Wing Lake,85.8,242.6,15.6,0.0,,,3251.3,14.0,181.3,16.0,50.5,72.0,,6.0,6.0,128862.88,5679967.56
7430,Howell Mill Lakes,55.3,115.4,,,,,2991.3,617.2,311.2,14.0,26.4,167.9,,11.3,2.8,255351.15,6236404.24
7441,Palmer Lake,275.6,172.9,21.0,,,,1821.0,342.0,120.1,27.8,51.0,3.5,,,46.0,660083.79,4162784.60
7606,Lac Shayne,347.3,362.2,93.1,23.8,1.0,3.0,654.4,,10.0,20.1,22.9,76.9,,,,494771.32,2338727.24
7058,Charity Lake,22.4,113.9,21.8,3.0,,,2148.7,,,,84.2,226.8,21.5,,,65475.12,4114168.74
7110,Worth County Community Lake,70.3,48.0,6.0,1.0,,,122.7,,,,1.8,891.9,20.5,,3.0,117345.12,1810291.76
7325,Lower Taum Sauk Lake,1814.7,4198.4,318.4,162.0,23.0,606.8,215842.6,3057.6,12381.5,1715.7,1463.6,5403.8,,508.0,167.0,1058259.83,355487066.12
7406,Pinewoods Lake,73.0,20.5,3.0,,,,69.4,328.2,159.3,3.1,2.0,,,14.0,7.0,205939.28,958519.97
7644,Happy Holler Lake,301.6,198.5,62.4,6.1,1.0,1.0,3058.8,,,0.7,108.8,2797.9,3491.8,15.0,38.1,467060.01,15488045.20
7043,Kiwanis Lake,9.9,110.7,192.9,199.3,108.1,,25.0,,38.2,,3.0,5.0,,,,23233.39,1038133.06
7044,Lakeview Park Lake,98.9,261.9,705.7,380.8,162.9,5.0,162.1,,67.6,5.0,20.7,412.3,460.1,6.0,1.1,163566.31,4122654.88
7045,Teal Lake,385.5,491.3,515.9,465.9,220.8,1.0,2878.5,6.0,538.9,57.4,26.0,5792.5,5531.9,161.8,20.2,557771.06,25607767.99
7046,C and A Lake,464.5,823.7,513.2,467.8,283.9,8.0,1420.9,,140.0,10.0,44.5,1266.0,3192.4,46.4,1.0,263658.06,13019982.26
7051,Vandalia Community Lake,138.6,32.9,45.0,12.0,,,138.0,,24.0,8.0,20.0,160.8,1369.1,25.0,30.7,236690.20,3011566.77
7385,Harmony Mission Lake,480.8,177.1,22.2,10.0,,,1176.7,,32.0,43.0,42.0,1770.8,3275.3,38.0,11.1,608439.11,10302562.22
7404,Strip Pit 1,16.1,1.0,,,,,29.8,1.0,0.1,,0.7,1.1,,3.3,12.1,44965.52,95216.62
7447,Settles Ford C.A. Lakes,15190.6,72036.8,73183.0,18612.6,4330.5,4312.1,259829.6,19.0,2472.4,4389.4,4799.5,820421.2,452237.0,36911.7,3451.4,6399922.87,2612294222.72
7684,Strip Pit 2,11.1,4.9,,,,,28.9,,1.4,,0.8,0.5,2.0,1.6,1.1,29414.05,76063.92
7685,Strip Pit 3,,,,,,,16.5,,,,1.1,,5.1,13.6,4.9,39657.49,60127.49
7686,Strip Pit 4,0.5,0.1,,,,,2.5,,5.2,,,4.7,0.5,5.3,5.3,22567.17,35273.10
7687,Strip Pit 5,10.3,,,,,,3.2,,7.6,,0.5,0.0,,20.7,,41567.03,61906.71
7688,Strip Pit 6,11.7,19.1,6.7,3.9,,,1.3,,13.9,5.2,2.6,108.8,47.1,2.7,2.5,14104.72,328315.53
7689,Unnamed Lake,22.8,,,,,,10.4,,11.9,,,,1.1,11.8,0.8,41644.56,85694.06
7367,Big Buffalo C.A. Lakes,127.8,1564.3,136.7,36.9,4.0,5.0,58045.3,48.4,567.0,169.0,153.6,7448.9,,270.6,91.5,50414.29,100693559.69
7200,Rocky Fork Lake,397.7,332.1,231.1,59.2,5.0,14.0,6399.2,293.4,1374.4,38.8,75.2,5673.7,2296.2,22.0,17.0,369626.71,25772555.22
7202,Bo Co Mo Lake,391.3,254.2,281.1,56.2,1.9,,2102.7,63.6,836.7,52.5,62.1,4039.4,569.9,8.4,22.4,458420.68,13072035.25
7417,Antimi Lake,,83.2,37.5,30.7,6.0,,3.5,,,,,2.9,,,,13263.75,244408.73
7423,Cosmo-Bethel Lake,22.0,13.3,5.7,8.4,1.7,,3.5,,,,,2.5,,,1.7,41192.36,87783.25
7436,Lake of the Woods,8.5,6.4,1.2,1.0,,,6.0,,,,,,,,,14992.29,34405.11
7624,Tri-City Lake,110.2,25.1,5.4,0.7,,,500.4,,12.2,11.5,2.9,31.9,586.9,8.0,2.0,183984.83,1946434.32
7628,Perry Phillips Lake,163.1,26.4,169.2,333.2,110.4,,3.8,,1.0,,3.0,354.5,48.5,,,273858.94,1805833.89
7635,Welch Lake,176.5,266.6,213.2,92.6,6.6,2.0,2240.7,16.1,338.2,6.0,17.0,3459.6,2544.0,93.7,,49491.07,14131649.43
7645,Monte Gurwit Lake,45.8,11.1,15.5,7.1,,,503.6,,3.7,,,64.2,,,1.0,71961.91,977147.40
7647,Dairy Farm Lake Number 1,52.8,9.5,1.1,,,,,,4.4,,1.0,134.7,322.4,3.2,2.2,93105.82,793076.14
7654,Lake of the Woods Country Club Lake Number 2,,4.4,1.2,,,,,,,,,,,,,8326.09,8326.09
7062,Cut-Off Lake,2516.0,1647.0,1468.4,732.7,458.3,125.3,2294.7,,3.3,7.0,203.9,2626.9,11935.8,442.3,768.8,1017676.33,38493125.72
7063,Browning Lake,1733.8,1557.0,1365.9,718.5,456.9,121.3,2277.2,,3.3,7.0,198.2,2495.3,10887.1,358.7,472.3,1603307.31,34560593.61
7065,Old Mud Lake,570.5,545.9,450.2,87.1,3.0,0.8,10792.3,,149.4,55.0,350.7,1220.3,7690.1,79.9,115.7,931816.25,33592173.91
7066,Horseshoe Lake,254.4,26.6,64.9,7.5,,,201.5,,17.0,,0.0,28.9,671.2,,87.1,467748.70,2067316.30
7365,Belcher Branch Lake,208.6,163.6,98.0,13.0,1.6,30.8,859.1,,8.0,0.9,11.9,2529.9,1079.7,5.0,19.6,306322.58,7633466.82
7177,Glover Spring Lake,115.5,53.2,35.3,11.8,,,1176.1,18.0,169.0,4.7,16.4,1427.1,130.9,1.8,6.0,153292.82,4705128.19
7178,Henke Lake,146.5,432.3,292.5,93.7,5.0,,6806.9,87.0,603.4,16.0,26.6,7994.8,1753.9,13.0,7.1,149541.45,27092195.10
7179,Paul Herring Lake,429.0,600.5,328.4,131.1,5.0,52.0,4709.1,267.7,1133.3,42.0,101.8,5790.6,468.1,19.0,11.0,296120.21,20897713.29
7180,Little Dixie Lake,880.9,240.5,200.8,57.8,11.2,4.5,2576.4,32.2,189.4,20.0,29.0,3557.5,2563.4,47.0,17.0,1335356.41,15529826.29
7251,Big Lake,142.9,,,,,,522.1,,18.0,,28.3,310.5,323.2,7.0,19.9,161338.61,2045303.94
7666,Windy Lake,39.5,,,,,,33.7,,3.8,,0.4,0.9,173.0,3.9,9.8,87000.79,395202.40
7667,Pond Number 6,0.6,,,,,,0.7,,2.3,,,,,,,5311.25,5311.25
7668,Pond Number 5,,,,,,,24.8,,0.1,,,55.2,,,,5099.57,119541.37
7669,Pond Number 7,0.4,,,,,,3.1,,,,,,,,,5292.12,5292.12
7670,South Lake,6.5,,,,,5.0,51.9,,,,,150.0,6.3,,,13179.10,327685.97
7671,Pond Number 4,,,,,,,50.6,,,,,1.3,,,,4134.65,77566.39
7672,Pond Number 3,0.8,,,,,,1.8,,,,,0.6,,,,4785.55,4785.55
7673,Twin Lake Number 1,4.0,,,,,,27.4,,,4.9,,4.5,,,,9343.02,60776.46
7674,Twin Lake Number 2,5.2,,,,,,64.3,,,12.3,,41.1,,,,7251.52,183467.34
7675,Horseshoe Lake,18.9,,1.0,0.6,,,13.0,,1.0,,,5.9,,,,29933.73,60195.63
7676,Turtle Rock Lake,4.4,1.6,0.4,,,,3.3,,1.2,,,6.5,,,,13242.42,26099.40
7677,Pond Number 2,1.7,,,,,,2.8,,,,,0.6,,,,7561.31,7561.31
7678,Pond Number 1,12.8,,,,,,7.8,,0.3,,,10.5,,,,19885.55,47133.43
7679,Buffalo Lake,8.9,,,,,,5.7,,,,,7.6,24.6,,,12226.14,69926.80
7680,Pond Number 8,,,,,,,38.7,,,,,31.0,1.9,,,8309.13,106721.46
7681,North Lake,20.9,21.0,7.1,,,,54.1,,,,,63.7,74.6,15.0,,48017.65,382713.57
7648,Autumn Lake,19.3,29.4,25.4,5.4,,,148.0,,,,,,,,,26755.89,332229.57
7649,Treeline Lake,133.7,238.1,77.6,32.9,,1.0,706.0,,,,1.3,4.0,,3.0,1.0,194210.82,1749167.94
7311,Lake Girardeau,619.5,244.2,45.2,5.6,1.0,4.0,5389.0,,29.0,,22.0,1258.7,147.3,3.2,7.2,924327.42,11079828.38
7081,Carrollton Recreation Lake,300.5,,0.1,,,,,,,,,,970.4,1.0,64.9,414239.20,2013638.67
7394,Little Compton Lake,230.1,123.3,31.0,6.5,,1.0,278.1,,,,2.1,393.5,1979.4,283.0,78.7,245928.34,5164457.06
7210,Loch Leonard,148.9,280.3,275.2,143.1,27.3,,232.3,,7.0,,6.0,67.9,,,4.0,182365.91,1769170.34
7216,Lake Luna,286.0,546.4,443.3,139.8,13.7,4.0,936.6,,,8.0,7.0,3303.8,209.7,3.0,5.0,141421.60,8734022.02
7218,North Lake,198.8,123.1,222.6,15.2,,1.0,753.3,,18.7,,1.0,4053.3,1865.2,5.0,2.0,250893.66,10742095.25
7220,Lake Annette,2770.3,20507.4,24905.3,6317.4,1080.7,1876.0,42968.7,,560.9,362.0,1011.4,127584.3,40130.3,2303.9,220.0,365335.63,403771659.89
7221,Silver Lake,212.0,363.2,1121.0,319.8,13.6,,,,,,,59.6,,,1.0,362603.25,3102435.66
7224,Lisle Pond,103.3,101.7,40.4,3.6,1.0,,2072.9,,39.0,20.1,30.0,1914.8,330.2,3.0,4.0,148203.18,6876444.95
7360,Amarugia Lake,180.7,93.3,18.8,0.4,,,1698.3,,,20.0,10.0,1740.6,99.8,9.0,0.5,272248.57,5702400.95
7638,Harper Lake,75.0,112.8,198.5,106.8,5.5,,54.0,,11.0,,3.0,817.4,15.5,,46.0,174749.00,2140420.72
7639,Unnamed Lake,2.0,,,,,,3.1,,,,,0.8,,,,8653.22,8653.22
7080,Cut-Off Lake,3793.1,2462.8,2253.8,453.3,48.0,73.6,16323.2,28.0,307.3,116.0,363.0,56323.6,42955.9,3659.8,2856.5,4802953.28,199557008.26
7139,South Pool-Levee 3,21927.1,37163.2,28935.4,6269.7,1051.3,1230.8,185292.6,2260.0,15790.6,1496.9,4768.8,824221.1,375827.7,67737.4,19344.8,1798115.67,2438740619.64
7140,Silver Lake-Levee 3,17145.8,30362.1,19610.7,3810.1,544.6,645.5,168040.0,2203.0,13863.9,1375.3,3622.0,737874.0,215145.7,46382.3,10357.0,12463089.05,1947505493.66
7141,Swan Lake-Levee 5,2614.2,850.9,1034.8,175.1,9.0,315.0,563.6,,14.0,,254.8,1207.1,25345.1,2334.6,3136.4,6382332.98,57547207.64
7170,Salisbury City Lake (Pine Ridge Lake),121.1,75.8,41.4,19.9,1.5,,317.3,,19.1,24.0,47.5,567.2,288.2,1.0,2.0,172651.14,2303041.07
7008,Fox Valley Lake,426.9,37.5,22.1,2.0,,,2016.7,130.5,,17.0,133.4,1268.0,532.0,1.0,14.0,735961.82,7170043.50
7010,Bear Creek Watershed Structure F-1,223.0,219.1,108.8,4.0,,,2392.9,22.0,27.0,,24.0,2376.5,2344.1,34.0,5.9,187825.66,12062061.15
7086,Rocky Hollow Lake,127.2,887.8,1285.2,406.4,116.8,7.0,1649.0,,31.1,39.3,47.4,3985.4,868.2,10.0,21.0,114041.77,14297590.38
7090,Cooley Lake,192.0,167.1,90.6,27.2,5.0,36.0,847.2,,,,42.0,357.7,2091.2,382.5,1151.9,2560863.29,8102881.13
7634,Chaumiere Lake,,8.1,3.7,3.6,,,,,,,,,,,,23047.42,23047.42
7079,Plattsburg 6 Mi. Lane Lk.,194.0,37.9,58.0,4.9,,,136.5,,,,1.0,955.1,1885.5,50.2,5.5,282307.02,5053646.29
7125,Burlington Lake,88.5,964.6,1401.2,460.6,67.0,10.3,567.1,,5.0,4.0,14.5,1665.0,1010.1,,,143805.91,9534649.45
7126,Lake McGinness,274.7,7.0,65.5,4.2,,,,,,,1.0,382.2,2150.1,20.0,10.0,339718.30,4419309.31
7185,Binder Lake,548.5,1928.4,2312.2,2013.9,479.4,69.4,2443.8,412.2,1067.8,26.6,91.0,3882.0,,38.2,27.2,888871.38,22629129.14
7203,Winegar  Lake,48.8,27.1,2.1,,,,327.2,,38.6,19.6,1.0,289.1,,5.0,,54648.92,1115611.90
7375,Jaycee Park Lake,23.5,45.4,38.2,12.0,3.2,3.6,4.4,,30.4,,2.0,111.4,,,,53497.64,404247.78
7388,Hough Park Lake,37.7,253.2,26.2,7.0,1.0,,45.3,,1.9,,,14.1,,,,27471.33,569221.05
7399,Sunset Lake,32.0,8.9,47.6,40.5,14.7,,0.9,,,,,2.0,,,,80187.78,216385.09
7437,Lamine River C.A. Lakes,1186.4,13815.1,3318.7,1004.2,483.4,672.1,168683.8,2529.6,14278.5,3347.3,1693.8,163984.3,17254.6,1305.1,104.0,246975.97,580024719.20
7444,Johnson Lake,43.7,9.6,,,,,134.1,,14.0,,0.7,71.9,,,,90462.44,406237.54
7662,Cattail Lake,11.9,16.2,1.0,,,,88.9,,12.6,31.7,2.5,64.2,23.5,,,29394.54,374642.85
7448,Sullivan City Lake,12.7,13.4,5.9,,,,14.6,,2.8,,0.2,1.1,,,,44820.61,73769.17
7117,Buffalo Bill Lake,222.5,71.4,88.8,4.0,,,2061.1,,94.1,194.0,35.0,1815.9,1058.4,29.0,38.9,298741.58,8727723.54
7281,Shawnee Lake - Turner,144.0,93.3,74.4,9.0,1.0,,1006.6,53.0,33.5,,7.0,666.4,,9.0,20.0,98461.71,3044783.53
7282,Mac Lake - Ziske,78.4,64.8,42.9,2.5,,,487.4,53.0,25.0,,5.0,416.8,,3.0,14.6,177502.87,1716682.61
7359,Lonedell Lake,230.2,453.9,62.1,4.0,,,2126.7,31.0,318.9,42.2,77.8,87.2,,8.0,5.0,208010.72,5032110.95
